trade_id,isin,quantity,price,trade_date,settlement_date,side,counter_party,broker_id
BKR001518,GI4991168727,641,214.77,2025-03-31,2025-04-01,Sell,State Street,BRK004
BKR001519,KZ7723028301,1741,820.89,2025-04-25,2025-04-27,Sell,HDFC Custodian,BRK001
BKR001520,AM0242267084,5435,970.89,2025-02-25,2025-02-28,Buy,State Street,BRK001
BKR001521,JA4301138603,8027,908.0,2025-05-25,2025-05-28,Buy,Northern Trust,BRK001
BKR001522,TM1505408973,6987,516.88,2025-02-01,2025-02-03,Sell,State Street,BRK001
BKR001523,QP1839548358,5767,458.84,2025-03-05,2025-03-08,Buy,HDFC Custodian,BRK004
BKR001524,EN5150924660,3164,638.21,2025-03-20,2025-03-23,Sell,BNY Mellon,BRK003
BKR001525,WP0317983795,6363,511.78,2025-02-25,2025-02-26,Sell,State Street,BRK003
BKR001526,WM2858867771,1764,459.19,2025-04-05,2025-04-08,Sell,BNY Mellon,BRK002
BKR001527,ZL3653800436,4993,367.82,2025-03-21,2025-03-22,Sell,State Street,BRK002
BKR001528,QU2534339098,4297,133.73,2025-01-30,2025-02-02,Sell,HDFC Custodian,BRK001
BKR001529,VI1900790541,4281,328.97,2025-02-26,2025-02-27,Sell,Northern Trust,BRK003
BKR001530,KN5573685861,6661,260.52,2025-04-19,2025-04-21,Sell,BNY Mellon,BRK004
BKR001531,YC0833070881,3747,693.11,2025-04-11,2025-04-14,Sell,Northern Trust,BRK002
BKR001532,FL1409169750,382,605.85,2025-01-19,2025-01-22,Sell,State Street,BRK001
BKR001533,GY4706205970,9522,295.53,2025-01-30,2025-02-01,Sell,Northern Trust,BRK003
BKR001534,MY3690948521,2435,529.45,2024-12-25,2024-12-28,Buy,HDFC Custodian,BRK001
BKR001535,GG2652173327,7504,234.67,2025-04-22,2025-04-23,Sell,Northern Trust,BRK004
BKR001536,YM4988944752,4986,251.74,2025-06-13,2025-06-14,Sell,HDFC Custodian,BRK004
BKR001537,RH9415225962,4695,225.21,2025-04-23,2025-04-25,Buy,BNY Mellon,BRK003
BKR001538,HF9726490597,8622,336.02,2025-06-17,2025-06-18,Buy,Northern Trust,BRK003
BKR001539,YQ3443468789,7018,148.37,2025-04-08,2025-04-10,Sell,State Street,BRK003
BKR001540,LS9068301894,5478,354.99,2025-03-30,2025-04-01,Sell,Northern Trust,BRK004
BKR001541,MY2100597185,8942,246.13,2025-05-18,2025-05-21,Buy,HDFC Custodian,BRK002
BKR001542,XL4790788090,5665,609.34,2025-02-25,2025-02-26,Sell,Northern Trust,BRK002
BKR001543,DI3941302275,8839,680.83,2025-03-18,2025-03-19,Buy,BNY Mellon,BRK001
BKR001544,LY6185241743,7392,335.71,2025-03-22,2025-03-24,Sell,BNY Mellon,BRK001
BKR001545,HG6885820483,8944,494.74,2025-05-23,2025-05-25,Buy,Northern Trust,BRK002
BKR001546,MS0205920174,9672,256.03,2025-05-30,2025-06-02,Sell,Northern Trust,BRK001
BKR001547,SN3414696848,413,217.01,2025-03-06,2025-03-08,Buy,State Street,BRK001
BKR001548,YM4266716948,5006,768.98,2024-12-22,2024-12-23,Buy,BNY Mellon,BRK001
BKR001549,VI4578992464,6885,479.25,2025-02-27,2025-03-02,Buy,State Street,BRK003
BKR001550,YA5225985461,4621,824.87,2025-01-27,2025-01-28,Buy,Northern Trust,BRK002
BKR001551,MH2778987358,3990,472.78,2025-02-22,2025-02-24,Buy,HDFC Custodian,BRK004
BKR001552,TY2486189624,5448,967.7,2025-02-21,2025-02-23,Sell,HDFC Custodian,BRK004
BKR001553,OJ0821918335,381,471.21,2025-03-23,2025-03-24,Sell,BNY Mellon,BRK001
BKR001554,DP1812790178,9300,907.05,2025-01-24,2025-01-27,Sell,HDFC Custodian,BRK003
BKR001555,NW3450936698,5760,466.22,2025-01-07,2025-01-08,Sell,BNY Mellon,BRK001
BKR001556,QA1168625829,7273,422.05,2025-04-12,2025-04-13,Buy,HDFC Custodian,BRK003
BKR001557,UK8379150247,9636,106.61,2025-04-23,2025-04-26,Buy,State Street,BRK003
BKR001558,VX0943050979,4284,822.08,2025-02-16,2025-02-18,Sell,State Street,BRK003
BKR001559,FK3353204562,9695,252.77,2025-05-22,2025-05-25,Sell,State Street,BRK003
BKR001560,XV3428047479,3985,242.67,2025-05-25,2025-05-26,Sell,Northern Trust,BRK001
BKR001561,WW6849021042,632,565.46,2025-05-26,2025-05-28,Sell,State Street,BRK003
BKR001562,SP6915347055,7380,493.59,2025-01-11,2025-01-13,Buy,HDFC Custodian,BRK002
BKR001563,GX2360592670,247,410.78,2025-04-29,2025-05-02,Sell,HDFC Custodian,BRK001
BKR001564,PD9155414401,3130,319.87,2025-01-25,2025-01-26,Sell,HDFC Custodian,BRK001
BKR001565,BV2553143944,8557,199.54,2025-04-12,2025-04-13,Buy,Northern Trust,BRK004
BKR001566,KZ0449056388,548,108.38,2024-12-31,2025-01-03,Sell,BNY Mellon,BRK004
BKR001567,NS3600405630,8413,545.33,2025-03-22,2025-03-25,Sell,BNY Mellon,BRK003
BKR001568,LC6091224205,573,476.34,2025-02-14,2025-02-16,Buy,Northern Trust,BRK004
BKR001569,SR1544350622,1570,93.81,2025-04-27,2025-04-30,Buy,BNY Mellon,BRK004
BKR001570,FK8162126129,5153,335.04,2024-12-22,2024-12-23,Buy,HDFC Custodian,BRK003
BKR001571,YJ0791193138,2386,619.19,2025-06-03,2025-06-06,Sell,HDFC Custodian,BRK001
BKR001572,SU1184489961,6848,891.78,2025-06-08,2025-06-09,Sell,HDFC Custodian,BRK001
BKR001573,CG4146542779,1195,427.48,2025-06-13,2025-06-15,Sell,HDFC Custodian,BRK002
BKR001574,QX4161966818,5235,548.09,2025-05-22,2025-05-25,Sell,Northern Trust,BRK004
BKR001575,DA9408326217,7960,332.58,2025-03-26,2025-03-27,Sell,BNY Mellon,BRK004
BKR001576,EF4477989708,6853,693.45,2025-02-26,2025-02-27,Buy,Northern Trust,BRK002
BKR001577,HK7389376024,7475,86.66,2025-04-13,2025-04-14,Sell,HDFC Custodian,BRK001
BKR001578,CW9589721249,8577,546.49,2025-05-24,2025-05-27,Sell,State Street,BRK003
BKR001579,YV1087873759,1877,448.09,2025-03-20,2025-03-23,Buy,Northern Trust,BRK004
BKR001580,QS6255498046,1990,80.82,2025-02-27,2025-03-01,Buy,BNY Mellon,BRK001
BKR001581,JF3715399476,1721,612.31,2025-05-17,2025-05-18,Buy,State Street,BRK002
BKR001582,UD1594279687,8556,322.0,2025-03-26,2025-03-28,Buy,Northern Trust,BRK004
BKR001583,LN0031570586,7914,983.39,2025-02-28,2025-03-03,Sell,State Street,BRK004
BKR001584,UY9487393736,2136,697.95,2025-06-17,2025-06-19,Sell,HDFC Custodian,BRK001
BKR001585,YV6248186382,9221,805.77,2025-05-29,2025-05-30,Sell,HDFC Custodian,BRK001
BKR001586,RT0418635816,3997,233.0,2025-03-22,2025-03-23,Buy,HDFC Custodian,BRK003
BKR001587,RN5149373252,8775,373.3,2025-05-09,2025-05-12,Buy,State Street,BRK004
BKR001588,IH1939869824,1677,990.33,2025-02-20,2025-02-23,Sell,Northern Trust,BRK003
BKR001589,ZI5946481408,7588,158.91,2025-04-04,2025-04-05,Buy,Northern Trust,BRK001
BKR001590,GG1225096293,3699,83.93,2025-04-19,2025-04-20,Buy,State Street,BRK002
BKR001591,EK2933024940,3698,824.79,2025-01-11,2025-01-12,Buy,State Street,BRK001
BKR001592,TN7414174561,9801,546.84,2025-01-20,2025-01-22,Sell,HDFC Custodian,BRK001
BKR001593,RS1959595623,253,314.1,2025-01-14,2025-01-17,Sell,HDFC Custodian,BRK004
BKR001594,WR8001149137,2721,962.11,2025-02-07,2025-02-10,Sell,BNY Mellon,BRK003
BKR001595,KC1056795735,8712,175.46,2025-02-16,2025-02-17,Sell,BNY Mellon,BRK002
BKR001596,CO0921149173,7412,607.59,2024-12-23,2024-12-24,Buy,Northern Trust,BRK004
BKR001597,IV2808406757,3687,396.62,2025-05-01,2025-05-04,Sell,Northern Trust,BRK003
BKR001598,OC4291264524,8568,698.44,2025-02-17,2025-02-20,Buy,HDFC Custodian,BRK003
BKR001599,AM8437421164,1224,938.16,2025-04-26,2025-04-28,Buy,BNY Mellon,BRK004
BKR001600,UD3892285431,4641,239.05,2025-05-29,2025-05-31,Sell,State Street,BRK003
BKR001601,WN5363186992,4039,767.83,2025-05-28,2025-05-30,Buy,State Street,BRK002
BKR001602,SG3688649202,1040,585.71,2025-03-21,2025-03-23,Sell,HDFC Custodian,BRK003
BKR001603,DU2909025168,886,223.19,2025-05-04,2025-05-07,Buy,Northern Trust,BRK001
BKR001604,KJ7179708864,9846,84.37,2025-03-03,2025-03-05,Buy,Northern Trust,BRK004
BKR001605,SV2481488940,5898,75.7,2025-04-04,2025-04-05,Buy,Northern Trust,BRK002
BKR001606,YH3991244004,5148,841.54,2025-03-06,2025-03-09,Sell,BNY Mellon,BRK002
BKR001607,UT4601005426,2389,985.19,2025-04-19,2025-04-20,Buy,Northern Trust,BRK001
BKR001608,OA2454211576,1261,53.29,2025-02-05,2025-02-07,Buy,HDFC Custodian,BRK003
BKR001609,ZY8578663039,8626,352.3,2025-04-16,2025-04-18,Buy,BNY Mellon,BRK001
BKR001610,HI6099436467,9292,819.94,2025-05-14,2025-05-16,Sell,State Street,BRK001
BKR001611,GS1706522353,8148,695.0,2025-01-25,2025-01-26,Buy,Northern Trust,BRK001
BKR001612,RO0464782053,2679,637.03,2025-02-02,2025-02-05,Buy,State Street,BRK001
BKR001613,HQ7730459860,4781,475.57,2025-02-03,2025-02-04,Buy,BNY Mellon,BRK002
BKR001614,FR9483516300,6600,807.95,2025-05-29,2025-06-01,Sell,State Street,BRK004
BKR001615,EK5980033619,7004,67.86,2025-01-19,2025-01-22,Buy,Northern Trust,BRK001
BKR001616,JA7265297085,1294,498.53,2024-12-24,2024-12-26,Buy,Northern Trust,BRK001
BKR001617,SS8516344031,3812,619.65,2025-04-01,2025-04-02,Sell,Northern Trust,BRK004
BKR001618,LU3809320693,6918,716.96,2025-01-14,2025-01-16,Sell,State Street,BRK002
BKR001619,OL0890363784,3001,244.56,2025-02-23,2025-02-24,Buy,State Street,BRK001
BKR001620,EP8336590257,8837,342.71,2025-04-02,2025-04-04,Sell,Northern Trust,BRK004
BKR001621,CK4256146806,6008,172.06,2025-02-12,2025-02-15,Buy,BNY Mellon,BRK002
BKR001622,HV5483344259,4511,900.33,2024-12-23,2024-12-24,Buy,State Street,BRK004
BKR001623,UQ3306777026,8727,936.28,2025-03-05,2025-03-08,Buy,Northern Trust,BRK003
BKR001624,TH1376282531,2632,193.2,2025-06-03,2025-06-06,Buy,HDFC Custodian,BRK002
BKR001625,CV9434411906,5527,670.86,2025-05-14,2025-05-16,Buy,BNY Mellon,BRK001
BKR001626,HW3660826162,8836,604.8,2025-03-12,2025-03-15,Buy,State Street,BRK002
BKR001627,DM3559413860,4440,608.78,2025-01-26,2025-01-28,Sell,HDFC Custodian,BRK002
BKR001628,CK8828838408,6695,421.0,2025-02-24,2025-02-26,Buy,State Street,BRK003
BKR001629,EO5539666320,5096,51.78,2025-03-20,2025-03-22,Buy,State Street,BRK003
BKR001630,VO0811878302,1667,232.59,2024-12-31,2025-01-03,Sell,Northern Trust,BRK002
BKR001631,NA2008431829,9740,246.84,2025-02-11,2025-02-14,Sell,Northern Trust,BRK004
BKR001632,ZY8641783898,7459,106.3,2025-04-13,2025-04-15,Sell,Northern Trust,BRK004
BKR001633,JH3267514183,2325,652.58,2025-04-20,2025-04-22,Sell,Northern Trust,BRK004
BKR001634,VV1229290303,6980,704.89,2025-01-31,2025-02-02,Sell,Northern Trust,BRK002
BKR001635,PJ0184477328,3118,778.19,2025-05-14,2025-05-15,Sell,State Street,BRK004
BKR001636,WA4033260183,1912,795.03,2025-01-07,2025-01-10,Sell,Northern Trust,BRK002
BKR001637,CN8367572364,5702,458.42,2025-04-19,2025-04-22,Buy,BNY Mellon,BRK004
BKR001638,YI3280272582,1100,677.36,2025-01-07,2025-01-09,Buy,State Street,BRK004
BKR001639,LC9199473042,228,619.44,2025-02-18,2025-02-19,Sell,State Street,BRK003
BKR001640,VW8738178765,9671,719.17,2025-02-04,2025-02-07,Sell,HDFC Custodian,BRK004
BKR001641,WB7798414704,5697,952.2,2025-05-02,2025-05-05,Buy,Northern Trust,BRK003
BKR001642,OR1607255090,9143,456.56,2025-05-24,2025-05-26,Buy,BNY Mellon,BRK003
BKR001643,ZQ8756065001,7642,891.72,2025-04-17,2025-04-20,Sell,State Street,BRK004
BKR001644,AY1546122450,9211,546.87,2025-05-24,2025-05-26,Buy,HDFC Custodian,BRK004
BKR001645,UZ8055821764,2934,133.78,2024-12-24,2024-12-27,Sell,Northern Trust,BRK003
BKR001646,GC2425503360,4494,211.0,2025-01-06,2025-01-09,Buy,Northern Trust,BRK001
BKR001647,FN6272444321,511,901.79,2025-02-01,2025-02-02,Buy,State Street,BRK003
BKR001648,NU7352055744,6909,141.83,2025-02-16,2025-02-18,Sell,State Street,BRK002
BKR001649,RG5041551528,935,665.02,2025-03-10,2025-03-13,Buy,BNY Mellon,BRK004
BKR001650,JV5885635146,1027,885.55,2025-03-31,2025-04-03,Buy,BNY Mellon,BRK002
BKR001651,MC2324394632,7301,409.53,2025-05-27,2025-05-29,Sell,HDFC Custodian,BRK004
BKR001652,HH6885497224,5478,855.29,2025-06-10,2025-06-13,Sell,Northern Trust,BRK004
BKR001653,PX4056157021,2965,662.56,2025-05-13,2025-05-15,Sell,Northern Trust,BRK004
BKR001654,BO3449437107,9882,321.67,2025-04-12,2025-04-15,Buy,BNY Mellon,BRK004
BKR001655,EW4124703378,4250,730.99,2025-01-31,2025-02-02,Sell,BNY Mellon,BRK004
BKR001656,EV6191294508,2241,426.43,2025-03-17,2025-03-18,Buy,Northern Trust,BRK003
BKR001657,GK4682390552,2277,861.25,2025-06-11,2025-06-14,Sell,Northern Trust,BRK004
BKR001658,GG2397696918,6721,894.88,2025-04-29,2025-04-30,Buy,Northern Trust,BRK003
BKR001659,JL1302524737,7346,172.95,2025-01-25,2025-01-26,Buy,State Street,BRK001
BKR001660,ZW6109019229,5959,513.68,2025-02-11,2025-02-12,Buy,BNY Mellon,BRK003
BKR001661,GS0136596718,1658,734.4,2025-02-17,2025-02-18,Buy,BNY Mellon,BRK002
BKR001662,PV4478962050,3052,721.4,2024-12-29,2024-12-31,Buy,Northern Trust,BRK004
BKR001663,WJ6027112750,993,465.4,2025-02-07,2025-02-08,Buy,BNY Mellon,BRK001
BKR001664,TX3041029750,8299,831.42,2025-06-08,2025-06-10,Buy,HDFC Custodian,BRK002
BKR001665,HP4920236303,3552,410.56,2025-03-09,2025-03-11,Buy,BNY Mellon,BRK002
BKR001666,QA0851443147,1105,396.52,2025-03-05,2025-03-06,Buy,State Street,BRK002
BKR001667,BV6971199210,8467,198.3,2025-03-14,2025-03-15,Buy,HDFC Custodian,BRK001
BKR001668,VY3288620380,2512,159.31,2025-01-23,2025-01-26,Sell,Northern Trust,BRK003
BKR001669,LS2750848327,4572,580.41,2025-03-09,2025-03-10,Buy,HDFC Custodian,BRK004
BKR001670,EI9172623096,722,533.53,2025-05-11,2025-05-12,Buy,BNY Mellon,BRK004
BKR001671,RM5239935307,4091,563.54,2025-02-09,2025-02-10,Buy,State Street,BRK004
BKR001672,OH7108003293,4132,673.79,2025-06-13,2025-06-16,Buy,Northern Trust,BRK001
BKR001673,KJ9710825577,2235,543.73,2024-12-31,2025-01-02,Sell,HDFC Custodian,BRK001
BKR001674,VC6005466907,4469,321.31,2025-03-18,2025-03-21,Sell,Northern Trust,BRK004
BKR001675,DZ5991234931,2724,843.98,2024-12-30,2024-12-31,Buy,State Street,BRK003
BKR001676,ZM2644937454,3067,276.26,2025-02-02,2025-02-05,Sell,BNY Mellon,BRK003
BKR001677,LA4195842310,3231,415.48,2025-04-20,2025-04-21,Buy,HDFC Custodian,BRK003
BKR001678,SV6220560552,4897,822.72,2025-01-18,2025-01-20,Buy,HDFC Custodian,BRK004
BKR001679,TJ7353586792,2374,557.66,2025-04-14,2025-04-16,Sell,Northern Trust,BRK001
BKR001680,HD4155109289,3227,755.31,2025-05-12,2025-05-13,Buy,BNY Mellon,BRK004
BKR001681,UO7991730927,8856,93.88,2025-02-09,2025-02-12,Sell,Northern Trust,BRK003
BKR001682,DA0873975598,6914,864.74,2025-06-01,2025-06-03,Buy,State Street,BRK003
BKR001683,UD0227576078,185,451.44,2024-12-29,2025-01-01,Sell,BNY Mellon,BRK002
BKR001684,EI7311708491,9256,72.95,2025-01-24,2025-01-26,Buy,State Street,BRK003
BKR001685,XJ0784269025,755,226.76,2025-01-16,2025-01-19,Sell,BNY Mellon,BRK001
BKR001686,RL6655888645,519,177.53,2025-03-29,2025-04-01,Buy,Northern Trust,BRK003
BKR001687,XZ5221323448,5576,324.07,2025-04-24,2025-04-25,Sell,Northern Trust,BRK003
BKR001688,NM6088827222,8713,990.05,2025-01-30,2025-01-31,Buy,HDFC Custodian,BRK004
BKR001689,FG2625429781,3375,388.03,2025-02-03,2025-02-05,Sell,State Street,BRK002
BKR001690,JF6628006879,8446,372.16,2025-01-06,2025-01-07,Sell,BNY Mellon,BRK004
BKR001691,BW4675397653,3657,991.73,2025-01-14,2025-01-17,Buy,Northern Trust,BRK004
BKR001692,EB4147767683,6882,246.01,2025-02-07,2025-02-10,Sell,Northern Trust,BRK004
BKR001693,QF7575759690,4455,702.24,2025-05-02,2025-05-05,Buy,HDFC Custodian,BRK004
BKR001694,GM9465466810,2209,599.57,2025-06-13,2025-06-16,Sell,Northern Trust,BRK001
BKR001695,CQ0648692950,1976,397.66,2025-02-19,2025-02-20,Buy,HDFC Custodian,BRK004
BKR001696,OK3696611892,4120,193.26,2024-12-30,2025-01-01,Sell,State Street,BRK003
BKR001697,FC0814683261,8287,764.23,2025-03-04,2025-03-05,Buy,State Street,BRK002
BKR001698,MU2577270830,2283,810.0,2025-03-03,2025-03-06,Buy,Northern Trust,BRK001
BKR001699,FC6075332191,8454,70.36,2025-03-04,2025-03-05,Sell,HDFC Custodian,BRK004
BKR001700,OD8267788446,4235,357.02,2025-04-30,2025-05-03,Buy,Northern Trust,BRK004
BKR001701,ZK2329129097,2078,641.57,2025-03-26,2025-03-28,Sell,HDFC Custodian,BRK002
BKR001702,KC5494662683,6377,467.84,2025-03-24,2025-03-26,Sell,BNY Mellon,BRK001
BKR001703,IC7933530916,3973,425.76,2025-02-05,2025-02-07,Buy,HDFC Custodian,BRK003
BKR001704,CV5408358607,5850,221.43,2025-05-22,2025-05-25,Buy,HDFC Custodian,BRK003
BKR001705,IJ4700068922,3180,540.17,2025-04-07,2025-04-08,Buy,BNY Mellon,BRK004
BKR001706,II3938570421,9562,977.97,2025-04-11,2025-04-12,Sell,State Street,BRK001
BKR001707,YF6592322859,8203,220.98,2025-04-10,2025-04-13,Buy,BNY Mellon,BRK004
BKR001708,QX8351461597,8299,315.54,2025-01-20,2025-01-23,Buy,BNY Mellon,BRK002
BKR001709,UY6454355233,5555,271.99,2025-04-06,2025-04-08,Sell,BNY Mellon,BRK001
BKR001710,LP9546576324,1993,521.81,2025-03-15,2025-03-16,Sell,BNY Mellon,BRK001
BKR001711,EH0210908794,8223,537.68,2025-01-05,2025-01-08,Sell,State Street,BRK003
BKR001712,MV9718040807,6141,776.92,2025-05-26,2025-05-29,Sell,State Street,BRK001
BKR001713,EI1624985470,5079,683.58,2025-01-06,2025-01-08,Sell,Northern Trust,BRK001
BKR001714,YB2810234543,5550,896.95,2025-02-17,2025-02-19,Sell,Northern Trust,BRK003
BKR001715,IN8114256386,2705,772.72,2025-01-28,2025-01-30,Buy,BNY Mellon,BRK003
BKR001716,KN0359019729,1809,537.71,2025-05-28,2025-05-30,Buy,State Street,BRK004
BKR001717,JM4290375329,6204,626.85,2025-03-01,2025-03-03,Sell,Northern Trust,BRK001
BKR001718,KV1999481972,7136,988.67,2025-03-08,2025-03-10,Buy,Northern Trust,BRK002
BKR001719,DR8404074684,4288,888.92,2025-02-25,2025-02-28,Buy,State Street,BRK002
BKR001720,HC0147953463,9806,62.9,2025-06-18,2025-06-19,Buy,HDFC Custodian,BRK002
BKR001721,CQ5323793606,4978,730.17,2025-04-04,2025-04-06,Sell,State Street,BRK002
BKR001722,FL4409144824,3259,567.91,2025-05-05,2025-05-08,Sell,State Street,BRK004
BKR001723,QM5941269652,406,704.43,2025-05-31,2025-06-03,Sell,HDFC Custodian,BRK003
BKR001724,GV1834872856,3161,548.82,2025-03-22,2025-03-24,Buy,BNY Mellon,BRK002
BKR001725,CG8020545494,3675,350.4,2025-06-04,2025-06-05,Sell,HDFC Custodian,BRK003
BKR001726,JA2414604245,9247,763.79,2025-03-10,2025-03-13,Buy,HDFC Custodian,BRK004
BKR001727,TW0127083265,1414,569.67,2025-05-28,2025-05-30,Sell,HDFC Custodian,BRK002
BKR001728,EO7719260342,4113,643.7,2024-12-21,2024-12-22,Buy,State Street,BRK003
BKR001729,UK9657566942,3656,590.84,2025-01-01,2025-01-03,Buy,Northern Trust,BRK002
BKR001730,AG5564403124,6366,841.76,2025-03-01,2025-03-03,Sell,BNY Mellon,BRK002
BKR001731,OI1838150248,6345,650.9,2025-06-01,2025-06-04,Buy,Northern Trust,BRK001
BKR001732,TH1593462690,984,623.48,2025-01-28,2025-01-29,Sell,State Street,BRK001
BKR001733,YC5032044229,1758,705.35,2025-04-20,2025-04-21,Buy,Northern Trust,BRK002
BKR001734,AL6729199077,701,188.67,2025-01-01,2025-01-04,Buy,Northern Trust,BRK002
BKR001735,WD3138827537,6699,718.27,2025-03-23,2025-03-26,Buy,State Street,BRK001
BKR001736,PP2983078647,7486,743.87,2025-06-18,2025-06-20,Sell,HDFC Custodian,BRK002
BKR001737,YV9319515399,7324,521.23,2025-02-24,2025-02-25,Sell,Northern Trust,BRK001
BKR001738,GA7384128701,6173,319.95,2025-02-12,2025-02-13,Sell,Northern Trust,BRK002
BKR001739,KO3472076063,6233,892.3,2025-01-30,2025-02-02,Buy,HDFC Custodian,BRK001
BKR001740,DI9401751212,2710,613.29,2025-06-11,2025-06-12,Sell,BNY Mellon,BRK002
BKR001741,ON0735798690,7345,626.51,2025-02-22,2025-02-24,Sell,State Street,BRK002
BKR001742,KZ7553629264,4311,156.3,2025-05-17,2025-05-19,Sell,State Street,BRK004
BKR001743,AZ5601035601,821,54.21,2024-12-29,2025-01-01,Buy,HDFC Custodian,BRK003
BKR001744,FW3581459613,6897,974.05,2025-01-27,2025-01-30,Sell,BNY Mellon,BRK001
BKR001745,UF6366752833,7969,368.6,2025-01-04,2025-01-07,Buy,BNY Mellon,BRK003
BKR001746,FC8064292383,550,182.77,2025-06-17,2025-06-19,Sell,State Street,BRK003
BKR001747,JA4526203843,7918,240.83,2025-04-09,2025-04-10,Buy,BNY Mellon,BRK003
BKR001748,QU2775181639,2522,974.79,2025-02-20,2025-02-21,Sell,Northern Trust,BRK003
BKR001749,EP0792261295,5868,332.53,2025-05-21,2025-05-22,Sell,State Street,BRK004
BKR001750,NX4962613508,1076,534.97,2025-01-13,2025-01-14,Buy,BNY Mellon,BRK004
BKR001751,JR0041446839,982,487.66,2025-05-26,2025-05-28,Sell,BNY Mellon,BRK002
BKR001752,NS7273512494,4813,638.44,2025-05-27,2025-05-30,Buy,HDFC Custodian,BRK004
BKR001753,BE1203805503,6142,751.09,2025-04-17,2025-04-20,Sell,BNY Mellon,BRK002
BKR001754,AL3666964336,9957,404.6,2025-01-24,2025-01-26,Buy,BNY Mellon,BRK002
BKR001755,YX3170532239,9426,296.98,2025-01-26,2025-01-29,Sell,Northern Trust,BRK004
BKR001756,XM1888427842,4163,536.01,2025-01-11,2025-01-13,Sell,Northern Trust,BRK004
BKR001757,SN8655975395,8489,239.6,2025-01-01,2025-01-04,Buy,BNY Mellon,BRK001
BKR001758,ZH2487811122,7066,501.28,2025-04-07,2025-04-08,Sell,State Street,BRK001
BKR001759,YV2098055037,2213,900.69,2025-01-05,2025-01-07,Sell,Northern Trust,BRK001
BKR001760,UD7326775297,9376,440.51,2025-02-20,2025-02-23,Buy,HDFC Custodian,BRK004
BKR001761,AA0178191548,284,807.68,2025-03-31,2025-04-02,Sell,HDFC Custodian,BRK001
BKR001762,RS0921742221,4945,188.87,2025-06-09,2025-06-11,Sell,HDFC Custodian,BRK004
BKR001763,XT4821473439,6925,165.29,2025-03-09,2025-03-10,Sell,BNY Mellon,BRK002
BKR001764,CI7848174971,8378,418.97,2025-05-03,2025-05-06,Sell,BNY Mellon,BRK002
BKR001765,YA8994208883,1239,760.87,2025-01-18,2025-01-20,Sell,HDFC Custodian,BRK001
BKR001766,XI3161527108,1971,198.75,2025-03-19,2025-03-20,Sell,HDFC Custodian,BRK004
BKR001767,CW7275742732,547,630.88,2025-05-07,2025-05-10,Buy,BNY Mellon,BRK004
BKR001768,VV0970563926,5546,909.86,2025-03-10,2025-03-12,Sell,Northern Trust,BRK001
BKR001769,KV7206538488,8778,244.6,2025-05-26,2025-05-29,Buy,BNY Mellon,BRK002
BKR001770,BW7505898184,458,736.45,2025-02-01,2025-02-04,Buy,State Street,BRK002
BKR001771,IN7013455183,1223,87.82,2025-02-22,2025-02-25,Sell,Northern Trust,BRK001
BKR001772,DW2283110945,9979,731.43,2025-05-10,2025-05-11,Buy,HDFC Custodian,BRK002
BKR001773,MO2107380476,7364,628.97,2025-01-16,2025-01-19,Sell,State Street,BRK002
BKR001774,CH0062337508,281,579.66,2025-05-25,2025-05-26,Buy,HDFC Custodian,BRK002
BKR001775,RP1603446511,6048,368.82,2025-02-04,2025-02-06,Sell,HDFC Custodian,BRK003
BKR001776,ND5761296200,1429,123.98,2025-03-07,2025-03-08,Sell,BNY Mellon,BRK001
BKR001777,DB6110647916,3524,903.22,2025-03-27,2025-03-28,Sell,BNY Mellon,BRK002
BKR001778,BC7795407313,3269,588.06,2025-04-03,2025-04-05,Sell,State Street,BRK002
BKR001779,RG8548948011,5705,283.33,2025-04-14,2025-04-15,Sell,State Street,BRK001
BKR001780,CL8520451486,2016,710.05,2025-04-02,2025-04-04,Buy,Northern Trust,BRK002
BKR001781,KU4048266986,1310,618.29,2025-01-02,2025-01-04,Buy,State Street,BRK002
BKR001782,YB5412309407,2413,52.89,2024-12-30,2024-12-31,Buy,Northern Trust,BRK003
BKR001783,EY5826502910,5749,579.18,2025-01-04,2025-01-05,Buy,HDFC Custodian,BRK001
BKR001784,VD0697296487,4514,372.73,2024-12-31,2025-01-01,Buy,BNY Mellon,BRK001
BKR001785,FV2289171367,4979,796.66,2025-04-30,2025-05-01,Sell,State Street,BRK002
BKR001786,OU3940922330,7928,625.35,2025-05-12,2025-05-14,Sell,HDFC Custodian,BRK003
BKR001787,SC4354625422,1906,191.76,2025-02-17,2025-02-18,Sell,Northern Trust,BRK003
BKR001788,VF0916858223,7204,566.78,2025-01-21,2025-01-23,Sell,HDFC Custodian,BRK004
BKR001789,VN2516654655,2024,962.2,2025-01-19,2025-01-22,Buy,BNY Mellon,BRK004
