common_trade_id,trade_id,isin,quantity,price,trade_date,settlement_date,side,counter_party,broker_id,source
J7289W,CST439196,TG7436682181,1157,58.74,01-06-2025,04-06-2025,Buy,"Lawrence, Delgado and Sutton",BRK001,Custodian
J4816G,CST237783,DX9474344726,5641,905.14,06-05-2025,07-05-2025,Sell,HDFC Custodian,BRK001,Custodian
F3389H,CST758361,LT0215447236,5147,526.92,22-02-2025,25-02-2025,Buy,HDFC Custodian,BRK004,Custodian
H3952X,CST156018,NM3464900066,8343,997.62,23-05-2025,25-05-2025,Sell,State Street,BRK003,Custodian
B4974Q,CST536662,UI8406985622,9947,67.8,24-12-2024,26-12-2024,Sell,BNY Mellon,BRK002,Custodian
B1982S,CST574032,LK3141649978,6404,339.03,12-01-2025,14-01-2025,Sell,BNY Mellon,BRK001,Custodian
T9760T,CST569835,VU7921251119,1353,289.08,13-03-2025,14-03-2025,Sell,Northern Trust,BRK002,Custodian
B8428F,CST190731,LH1882555492,7838,920.64,24-05-2025,26-05-2025,Buy,State Street,BRK003,Custodian
Y1753V,CST909131,TB2482073106,4643,859.42,22-05-2025,23-05-2025,Buy,Northern Trust,BRK004,Custodian
S2441A,CST979464,KW2445872043,5499,760.27,25-03-2025,28-03-2025,Buy,State Street,BRK001,Custodian
I2776F,CST616978,TC2186994182,3306,673.19,16-03-2025,18-03-2025,Buy,Northern Trust,BRK004,Custodian
E9251U,CST711917,TY3728092740,7330,811.62,19-02-2025,21-02-2025,Sell,Northern Trust,BRK001,Custodian
H2602A,CST186277,VN6789987978,8029,698.19,31-12-2024,03-01-2025,Buy,BNY Mellon,BRK003,Custodian
R9294G,CST641763,CQ3602977333,2817,462.95,13-06-2025,14-06-2025,Sell,Northern Trust,BRK004,Custodian
C8672E,CST468871,LA2003123325,3554,612.71,02-03-2025,04-03-2025,Buy,BNY Mellon,BRK003,Custodian
Y4824H,CST423379,WP9955770320,4451,618.59,16-05-2025,19-05-2025,Buy,State Street,BRK001,Custodian
N7991D,CST575747,BP5912681756,4560,915.44,01-06-2025,03-06-2025,Sell,State Street,BRK003,Custodian
X6454T,CST372415,KO5375293478,2676,244.96,21-03-2025,22-03-2025,Buy,Northern Trust,BRK002,Custodian
Y9410P,CST146779,HZ0268285732,3074,230.81,16-04-2025,17-04-2025,Buy,HDFC Custodian,BRK002,Custodian
H5733I,CST147080,MB3131280865,6702,674.4,29-04-2025,01-05-2025,Sell,State Street,BRK004,Custodian
M6659C,CST739182,JN2710593102,1996,604.83,05-03-2025,06-03-2025,Sell,HDFC Custodian,BRK002,Custodian
Z6325F,CST774440,ML8931797580,2881,372.34,05-06-2025,06-06-2025,Buy,State Street,BRK001,Custodian
I7343M,CST859139,ZH0596689243,1068,439.16,26-01-2025,29-01-2025,Buy,State Street,BRK004,Custodian
W1978F,CST935303,XA0862237403,6023,423.39,01-01-2025,04-01-2025,Sell,BNY Mellon,BRK003,Custodian
K4534V,CST540953,RE1966635544,6747,611.02,01-04-2025,03-04-2025,Sell,BNY Mellon,BRK001,Custodian
D9785Z,CST686006,ZN9898499195,7139,972.59,28-03-2025,30-03-2025,Buy,State Street,BRK004,Custodian
X7747H,CST271593,FB0161576319,6751,581.93,14-05-2025,16-05-2025,Sell,Northern Trust,BRK002,Custodian
D7979R,CST827999,OZ9961636398,2465,490.45,23-03-2025,24-03-2025,Buy,BNY Mellon,BRK004,Custodian
W4417W,CST294398,EL6306691233,8172,339.41,18-03-2025,20-03-2025,Sell,BNY Mellon,BRK002,Custodian
Y9312E,CST388960,NY6307746153,9651,705.57,26-12-2024,29-12-2024,Buy,Northern Trust,BRK004,Custodian
X4530T,CST274933,UM1108503913,8069,380.7,01-04-2025,04-04-2025,Sell,HDFC Custodian,BRK003,Custodian
U7406C,CST931873,GT1721638785,6766,606.78,23-01-2025,25-01-2025,Sell,"Wilson, Tucker and Garrison",BRK002,Custodian
G7899B,CST996661,GX6269491142,1606,912.89,01-06-2025,04-06-2025,Buy,State Street,BRK002,Custodian
B4941Y,CST787895,JC7775046240,5335,589.75,29-05-2025,30-05-2025,Buy,HDFC Custodian,BRK002,Custodian
D9282F,CST493977,YU9795706234,8136,324.74,03-04-2025,04-04-2025,Buy,State Street,BRK001,Custodian
M9950B,CST835888,GS1796946237,1962,499.89,08-01-2025,09-01-2025,Buy,Northern Trust,BRK001,Custodian
Y8923S,CST695126,RM2533508278,3362,358.2,30-04-2025,02-05-2025,Buy,Northern Trust,BRK004,Custodian
G1819F,CST119783,CM2945164273,5626,151.96,11-05-2025,13-05-2025,Buy,HDFC Custodian,BRK001,Custodian
Y8822M,CST293644,SF3126357779,2666,965.55,08-06-2025,11-06-2025,Buy,HDFC Custodian,BRK002,Custodian
X4438H,CST412036,EV8042492473,9131,326.65,18-04-2025,19-04-2025,Sell,Davis and Sons,BRK001,Custodian
X3409X,CST161944,JN2350849196,2515,857.73,04-06-2025,06-06-2025,Buy,HDFC Custodian,BRK003,Custodian
O9022D,CST514570,KA7273520805,1859,632.88,25-01-2025,26-01-2025,Buy,State Street,BRK002,Custodian
G9681C,CST101976,JO8064037111,9202,702.58,09-02-2025,12-02-2025,Buy,State Street,BRK002,Custodian
D7733F,CST902826,UM1923752658,3148,884.28,20-01-2025,21-01-2025,Buy,Cantu-Harrison,BRK004,Custodian
B5425V,CST180769,KP1663392201,915,578.55,16-06-2025,17-06-2025,Buy,Northern Trust,BRK001,Custodian
A4387T,CST132823,KY3165911868,6797,801.63,10-02-2025,12-02-2025,Buy,HDFC Custodian,BRK001,Custodian
O8725Z,CST932399,UP9826836996,1787,472.67,05-01-2025,06-01-2025,Sell,Northern Trust,BRK004,Custodian
W6657X,CST801222,NH0038655683,9294,938.73,07-04-2025,09-04-2025,Buy,State Street,BRK002,Custodian
M4877H,CST580878,AU0514638487,6070,678.47,21-12-2024,22-12-2024,Sell,HDFC Custodian,BRK003,Custodian
U6538H,CST823798,ZN5277018765,3738,943.79,30-01-2025,02-02-2025,Sell,HDFC Custodian,BRK002,Custodian
U7560B,CST249430,SO6367904744,2315,759.27,09-02-2025,12-02-2025,Sell,HDFC Custodian,BRK001,Custodian
S4094K,CST928666,VC6426307851,6282,638.47,28-03-2025,29-03-2025,Sell,State Street,BRK001,Custodian
E7804K,CST352450,NT5419245023,836,381.93,18-01-2025,21-01-2025,Sell,BNY Mellon,BRK004,Custodian
R2744L,CST475285,GZ3357102907,2879,174.08,20-05-2025,23-05-2025,Sell,BNY Mellon,BRK002,Custodian
V7872B,CST738811,RY8316928332,7372,669.98,10-03-2025,12-03-2025,Buy,Northern Trust,BRK001,Custodian
D8023O,CST252375,ZU9818750583,437,499.98,28-12-2024,30-12-2024,Buy,BNY Mellon,BRK001,Custodian
P2348E,CST266089,AM4148385227,3745,420.45,26-02-2025,01-03-2025,Sell,Northern Trust,BRK003,Custodian
X1956Y,CST538690,PM9575243595,2637,400.92,11-06-2025,13-06-2025,Sell,HDFC Custodian,BRK001,Custodian
Q5834M,CST332602,DY1061888945,3577,363.08,31-03-2025,02-04-2025,Buy,HDFC Custodian,BRK003,Custodian
M2267E,CST723515,HY7615195407,4095,670.82,07-05-2025,10-05-2025,Buy,HDFC Custodian,BRK002,Custodian
F6975S,CST760690,IK4889655722,3044,984.69,09-01-2025,10-01-2025,Buy,BNY Mellon,BRK002,Custodian
F1820K,CST796368,EN6108638817,520,649.05,22-02-2025,24-02-2025,Sell,BNY Mellon,BRK004,Custodian
W3282E,CST481658,LN4912306481,2369,894.69,17-04-2025,19-04-2025,Buy,Northern Trust,BRK001,Custodian
N4070X,CST287074,QT7254712271,1788,186.23,09-03-2025,10-03-2025,Sell,State Street,BRK004,Custodian
Q2865X,CST800579,BB2204849279,170,334.72,21-04-2025,22-04-2025,Sell,Northern Trust,BRK001,Custodian
B3620U,CST369029,GX5843063580,6183,835.87,16-01-2025,17-01-2025,Sell,HDFC Custodian,BRK004,Custodian
U7804A,CST470575,LE4789669559,534,358.68,18-03-2025,21-03-2025,Sell,HDFC Custodian,BRK004,Custodian
J7454O,CST262530,DP7691976157,1651,706.1,09-04-2025,11-04-2025,Sell,Stephens-Melton,BRK003,Custodian
M2377I,CST781295,EQ1710962824,6944,847.02,13-05-2025,15-05-2025,Buy,HDFC Custodian,BRK001,Custodian
J3022M,CST382869,RV9982631504,3758,554.89,12-01-2025,13-01-2025,Buy,HDFC Custodian,BRK003,Custodian
M9222D,CST866270,RH1736349675,9209,447.43,17-01-2025,19-01-2025,Buy,Martin PLC,BRK002,Custodian
L1037I,CST659180,WI8692099393,1975,433.16,23-02-2025,25-02-2025,Sell,State Street,BRK004,Custodian
Z4116Q,CST888526,HE1028958445,6924,349.57,27-12-2024,28-12-2024,Sell,HDFC Custodian,BRK004,Custodian
M6931X,CST666657,BV8781445757,4398,938.69,02-03-2025,05-03-2025,Sell,Northern Trust,BRK003,Custodian
X5093I,CST280755,OI4924515156,820,611.77,25-04-2025,27-04-2025,Sell,Northern Trust,BRK002,Custodian
U6066A,CST506853,TX1858049228,789,646.53,19-04-2025,22-04-2025,Sell,Northern Trust,BRK002,Custodian
O1536Y,CST329450,GX3859135281,6918,704.13,11-05-2025,12-05-2025,Buy,HDFC Custodian,BRK002,Custodian
C5713V,CST735189,HX8683672737,8382,533.05,20-01-2025,23-01-2025,Sell,Northern Trust,BRK004,Custodian
A1121T,CST381128,RD0037271895,5659,672.41,08-04-2025,11-04-2025,Buy,Northern Trust,BRK002,Custodian
M2735C,CST173884,FA3197530534,5472,669.71,16-01-2025,17-01-2025,Buy,Northern Trust,BRK001,Custodian
O3947X,CST476726,IS6475740917,4918,274.02,09-05-2025,11-05-2025,Buy,BNY Mellon,BRK003,Custodian
Y8932A,CST602951,ZG9377240738,4877,289.85,27-02-2025,02-03-2025,Buy,BNY Mellon,BRK003,Custodian
B9951Y,CST591920,AT9622646704,7599,532.82,12-04-2025,13-04-2025,Sell,Northern Trust,BRK004,Custodian
K8249T,CST749030,GY5463820454,874,101.33,13-05-2025,15-05-2025,Buy,Northern Trust,BRK001,Custodian
H9432G,CST485963,EW1497395121,9205,850.76,21-02-2025,23-02-2025,Buy,State Street,BRK002,Custodian
T6200I,CST627813,HF3994409390,6307,221.83,09-05-2025,10-05-2025,Sell,Northern Trust,BRK003,Custodian
H9470R,CST412830,NC7915835078,1864,422.09,08-05-2025,11-05-2025,Buy,State Street,BRK001,Custodian
Y5045L,CST815396,HA5179868712,3084,838.32,27-01-2025,28-01-2025,Buy,Northern Trust,BRK004,Custodian
N6602X,CST684237,YL5252774091,1971,765.37,19-05-2025,21-05-2025,Sell,BNY Mellon,BRK001,Custodian
D1485E,CST306480,MX2438128364,671,488.43,04-05-2025,06-05-2025,Buy,BNY Mellon,BRK002,Custodian
R6809F,CST724888,GT0191525301,7126,395.81,16-06-2025,17-06-2025,Buy,Northern Trust,BRK004,Custodian
H6640I,CST567448,YI2865911809,3266,732.67,07-03-2025,10-03-2025,Buy,Northern Trust,BRK002,Custodian
T9900N,CST799810,MT3656574546,2279,490.27,11-02-2025,13-02-2025,Sell,BNY Mellon,BRK004,Custodian
Y2763S,CST410270,BO1555086429,143,402.41,06-04-2025,09-04-2025,Buy,State Street,BRK004,Custodian
R1338U,CST471565,NK8798246671,1624,994.84,02-01-2025,04-01-2025,Buy,State Street,BRK004,Custodian
P1772F,CST949792,BV6023554661,4304,403.28,01-05-2025,02-05-2025,Sell,HDFC Custodian,BRK001,Custodian
O9531T,CST375250,FX7009962332,6621,342.54,02-02-2025,04-02-2025,Sell,BNY Mellon,BRK004,Custodian
U3574V,CST281918,OO3437237656,2835,558.66,01-02-2025,02-02-2025,Buy,BNY Mellon,BRK004,Custodian
S9173X,CST902764,AD4041819993,531,642.84,19-01-2025,22-01-2025,Sell,Northern Trust,BRK001,Custodian
C5283P,CST504632,BP8728144249,6931,521.76,28-04-2025,30-04-2025,Buy,State Street,BRK003,Custodian
F9505K,CST778628,NT2087878165,3729,135.78,11-04-2025,13-04-2025,Buy,State Street,BRK004,Custodian
X1024N,CST697655,MC2130524150,9128,379.54,27-04-2025,28-04-2025,Buy,Northern Trust,BRK002,Custodian
Z8338M,CST284297,MY8142887239,5871,858.09,02-03-2025,05-03-2025,Buy,BNY Mellon,BRK004,Custodian
W6748P,CST185843,PD4581233049,6141,88.57,30-12-2024,02-01-2025,Sell,State Street,BRK003,Custodian
K3728M,CST770985,GZ2780454881,5419,121.53,15-05-2025,16-05-2025,Sell,State Street,BRK002,Custodian
K8983O,CST244444,JR7422033648,1244,120.19,06-05-2025,09-05-2025,Sell,Northern Trust,BRK002,Custodian
O9009R,CST430272,SY1541128268,2712,147.89,05-05-2025,08-05-2025,Buy,State Street,BRK002,Custodian
T2922V,CST228314,HM9716533290,1665,633.28,24-03-2025,26-03-2025,Buy,State Street,BRK001,Custodian
O1319I,CST978528,TZ5449639991,1248,439.48,27-03-2025,30-03-2025,Buy,State Street,BRK004,Custodian
I5890J,CST200638,DX3394161419,2331,322.82,13-06-2025,14-06-2025,Sell,BNY Mellon,BRK001,Custodian
P3467W,CST469723,PG7191700815,9558,225.69,28-04-2025,01-05-2025,Sell,State Street,BRK003,Custodian
K1567O,CST167506,UC9357117280,9062,356.06,21-05-2025,24-05-2025,Buy,BNY Mellon,BRK002,Custodian
C1377A,CST275564,JI7632753769,3752,313.39,09-02-2025,12-02-2025,Buy,HDFC Custodian,BRK001,Custodian
B9106P,CST424277,MN6573986408,5647,636.07,04-01-2025,07-01-2025,Buy,State Street,BRK003,Custodian
A2851Y,CST104999,DL0135670736,2152,724.91,04-06-2025,05-06-2025,Buy,Northern Trust,BRK002,Custodian
B7817W,CST133889,TS0567308565,7093,291.41,06-05-2025,09-05-2025,Buy,HDFC Custodian,BRK003,Custodian
G3742N,CST688622,LY6032287780,6425,615.09,18-02-2025,20-02-2025,Buy,State Street,BRK003,Custodian
W8837A,CST851371,MF8732458460,1335,660.28,24-01-2025,26-01-2025,Sell,BNY Mellon,BRK004,Custodian
I8925R,CST972923,BH3085938866,3285,735.72,10-01-2025,11-01-2025,Sell,State Street,BRK004,Custodian
T4506M,CST819423,UQ3050261874,2941,597.34,31-01-2025,03-02-2025,Buy,Northern Trust,BRK002,Custodian
G9359I,CST774033,RL2574395749,7384,89.25,20-04-2025,23-04-2025,Sell,BNY Mellon,BRK004,Custodian
V5560T,CST765292,QR3053932050,899,487.94,08-05-2025,10-05-2025,Buy,BNY Mellon,BRK002,Custodian
P2320Z,CST880425,RH9734515303,189,307.72,24-12-2024,26-12-2024,Buy,State Street,BRK003,Custodian
B7110E,CST149910,NH7314926372,4185,241.09,01-01-2025,04-01-2025,Buy,State Street,BRK001,Custodian
J6189A,CST160833,ME6846965948,5028,243.62,14-03-2025,17-03-2025,Sell,Northern Trust,BRK003,Custodian
J1096F,CST878909,GN5438726600,1497,639.66,15-04-2025,17-04-2025,Sell,Smith Ltd,BRK001,Custodian
I3528O,CST566305,OD5444000188,6927,667.08,27-01-2025,30-01-2025,Buy,HDFC Custodian,BRK001,Custodian
Q2829G,CST379228,QI7108863930,6244,776.95,03-02-2025,05-02-2025,Sell,BNY Mellon,BRK001,Custodian
R8782F,CST839365,WB3799695850,7857,986.27,04-06-2025,07-06-2025,Buy,BNY Mellon,BRK004,Custodian
X8554D,CST498630,HQ4221352149,5099,836.7,17-06-2025,19-06-2025,Sell,HDFC Custodian,BRK001,Custodian
L9643T,CST312339,FW1446374627,5346,761.43,04-06-2025,05-06-2025,Buy,HDFC Custodian,BRK001,Custodian
E9129P,CST935318,RW5928295904,1638,297.48,12-06-2025,15-06-2025,Buy,Northern Trust,BRK003,Custodian
D6756Z,CST613020,TN5005287588,4605,460.38,14-06-2025,16-06-2025,Sell,BNY Mellon,BRK004,Custodian
O7479F,CST160921,DE5554739044,4636,880.33,08-02-2025,09-02-2025,Buy,HDFC Custodian,BRK002,Custodian
K4015E,CST703897,MS8276137819,2057,179.95,19-05-2025,21-05-2025,Buy,Northern Trust,BRK002,Custodian
U5336C,CST254291,TT0273933376,1831,630.86,05-04-2025,08-04-2025,Buy,State Street,BRK004,Custodian
K1006V,CST870924,DL2390936783,247,166.3,20-05-2025,21-05-2025,Buy,Noble-Heath,BRK001,Custodian
D1835Y,CST243541,GR0505549733,4973,372.35,05-06-2025,08-06-2025,Buy,BNY Mellon,BRK004,Custodian
V4458S,CST175555,QR7462739516,9735,576.04,10-04-2025,11-04-2025,Sell,State Street,BRK003,Custodian
X3510R,CST829718,FW9630504349,226,388.65,23-03-2025,25-03-2025,Sell,BNY Mellon,BRK001,Custodian
G4297O,CST693808,LT0483988873,5943,430.28,01-05-2025,02-05-2025,Buy,BNY Mellon,BRK001,Custodian
A9383E,CST836761,LO9678469364,7063,392.61,14-01-2025,15-01-2025,Buy,BNY Mellon,BRK002,Custodian
C7714C,CST343751,UO6397598237,1090,327,09-03-2025,11-03-2025,Buy,HDFC Custodian,BRK004,Custodian
P5681A,CST117144,LM4211581727,872,636.1,15-06-2025,17-06-2025,Sell,State Street,BRK002,Custodian
Q8225N,CST429000,ZU8786256004,1559,93.07,14-03-2025,15-03-2025,Sell,HDFC Custodian,BRK004,Custodian
L3080E,CST170194,TW2013479454,6004,480.59,22-03-2025,23-03-2025,Sell,BNY Mellon,BRK002,Custodian
A8156A,CST464475,XB8474033685,4613,139.96,21-04-2025,23-04-2025,Sell,State Street,BRK003,Custodian
S5712E,CST307211,YP3871131797,5432,634.13,09-04-2025,10-04-2025,Sell,Northern Trust,BRK004,Custodian
F4435F,CST648817,TE3005437327,4676,358.85,03-02-2025,06-02-2025,Buy,Duarte and Sons,BRK001,Custodian
S4134X,CST678808,JT1318053897,8346,300.36,20-01-2025,21-01-2025,Sell,HDFC Custodian,BRK002,Custodian
C9908R,CST490380,VE3673011428,4591,162.67,10-02-2025,11-02-2025,Buy,HDFC Custodian,BRK003,Custodian
D7084E,CST918738,TB0475735591,2701,163.4,15-05-2025,16-05-2025,Buy,Northern Trust,BRK003,Custodian
F8756W,CST337560,CC6383815582,5983,917.19,03-06-2025,06-06-2025,Sell,HDFC Custodian,BRK002,Custodian
W6320U,CST560479,HZ7025068963,6998,856.03,22-05-2025,23-05-2025,Buy,State Street,BRK001,Custodian
I3697X,CST937202,UJ1828053744,8114,818.9,27-12-2024,28-12-2024,Buy,State Street,BRK004,Custodian
F5549D,CST881190,VU2767343235,4546,694.25,18-02-2025,19-02-2025,Buy,HDFC Custodian,BRK002,Custodian
V7657S,CST880477,PL4779786997,8184,735.58,08-04-2025,09-04-2025,Buy,State Street,BRK004,Custodian
B9934N,CST979493,YM7170041934,4926,880.04,15-06-2025,16-06-2025,Buy,Alvarez-Taylor,BRK004,Custodian
U8959K,CST224461,JA9367484078,6990,817.44,02-06-2025,03-06-2025,Sell,Northern Trust,BRK001,Custodian
G3563C,CST960222,TT9148876713,394,911.11,31-05-2025,02-06-2025,Buy,State Street,BRK003,Custodian
H7689R,CST251116,JY6490385472,4279,688.79,29-04-2025,02-05-2025,Sell,BNY Mellon,BRK004,Custodian
U7125X,CST862625,GH0280667994,6533,396.13,14-03-2025,15-03-2025,Buy,BNY Mellon,BRK003,Custodian
K7301Z,CST352254,OH1650790130,1723,639.57,22-03-2025,23-03-2025,Sell,HDFC Custodian,BRK004,Custodian
Q5098F,CST219067,HH0793121130,8951,845.14,24-05-2025,25-05-2025,Sell,State Street,BRK003,Custodian
G3487J,CST771644,EB1479627944,3172,210.52,16-03-2025,18-03-2025,Sell,Northern Trust,BRK001,Custodian
E6254Q,CST615151,YC2013164283,6534,444.66,01-03-2025,03-03-2025,Buy,BNY Mellon,BRK001,Custodian
G6817S,CST115091,ZH0727315522,7585,921.18,30-12-2024,31-12-2024,Buy,BNY Mellon,BRK003,Custodian
O8809O,CST558125,DB8255720061,560,784.31,09-06-2025,11-06-2025,Buy,HDFC Custodian,BRK003,Custodian
A5487I,CST449619,UV0972136359,6343,68.43,02-05-2025,03-05-2025,Buy,BNY Mellon,BRK004,Custodian
P8199V,CST702354,ZN3699888428,6352,731.73,09-03-2025,12-03-2025,Sell,BNY Mellon,BRK003,Custodian
O9673J,CST320441,JA2734385019,4257,123.72,30-04-2025,03-05-2025,Buy,Northern Trust,BRK004,Custodian
G8599F,CST371496,WC9608861776,5016,943.65,07-05-2025,10-05-2025,Buy,Wilson-Cantrell,BRK003,Custodian
T5809B,CST786465,XZ9782220564,1019,773.3,25-05-2025,28-05-2025,Sell,Phillips-Phillips,BRK004,Custodian
S1113M,CST428326,RO0981021700,1753,938.83,01-03-2025,02-03-2025,Buy,BNY Mellon,BRK002,Custodian
L8580N,CST341050,FV8430299252,4109,583.65,01-06-2025,04-06-2025,Buy,BNY Mellon,BRK004,Custodian
R3173W,CST552104,TI8329000461,1705,118.88,22-03-2025,24-03-2025,Sell,BNY Mellon,BRK004,Custodian
M7079H,CST898952,YJ0083701195,742,281.23,13-04-2025,16-04-2025,Sell,Northern Trust,BRK001,Custodian
S9049A,CST126528,OT7999992379,2769,668.22,01-02-2025,04-02-2025,Sell,Northern Trust,BRK003,Custodian
Y6053E,CST764969,PK0969377192,5248,706.83,09-02-2025,10-02-2025,Sell,State Street,BRK003,Custodian
A3443B,CST158149,BT1057132050,4435,70.01,18-06-2025,20-06-2025,Sell,Northern Trust,BRK001,Custodian
F2562W,CST599018,KI1026036848,8380,59.88,05-02-2025,08-02-2025,Buy,BNY Mellon,BRK003,Custodian
T4384T,CST293521,NY5775741686,6634,835.9,12-06-2025,15-06-2025,Buy,BNY Mellon,BRK004,Custodian
S2430D,CST523292,LU8512294653,601,770.62,16-03-2025,17-03-2025,Buy,Escobar-Hamilton,BRK001,Custodian
W4997I,CST582410,DK8562995263,5076,411.85,12-03-2025,13-03-2025,Buy,BNY Mellon,BRK002,Custodian
H1285L,CST637993,QU0907019708,6706,950.39,23-03-2025,25-03-2025,Buy,Northern Trust,BRK003,Custodian
H4822B,CST526351,GO0037167681,7680,573.11,24-12-2024,27-12-2024,Sell,Northern Trust,BRK001,Custodian
P3413X,CST495902,JE3301054673,2334,77.87,18-02-2025,21-02-2025,Buy,HDFC Custodian,BRK004,Custodian
V9843R,CST792984,HL0339024361,7115,827.18,18-04-2025,20-04-2025,Sell,BNY Mellon,BRK002,Custodian
H4088R,CST171401,BZ3509812806,9532,655.31,09-02-2025,12-02-2025,Sell,HDFC Custodian,BRK001,Custodian
D6154Q,CST160879,PH7355746254,2850,392.02,06-05-2025,09-05-2025,Sell,HDFC Custodian,BRK004,Custodian
S2355Y,CST947600,OJ6729324974,3733,72.04,31-05-2025,03-06-2025,Sell,"Ramirez, Smith and Aguilar",BRK004,Custodian
V7896J,CST573063,QQ0302983094,9976,606.02,20-04-2025,23-04-2025,Sell,State Street,BRK003,Custodian
H8555Y,CST816016,OH1755089194,1545,362.61,23-04-2025,24-04-2025,Buy,State Street,BRK001,Custodian
J6130Z,CST177550,KK1151722938,6560,398.99,12-06-2025,15-06-2025,Sell,Sawyer Inc,BRK004,Custodian
X4784F,CST790718,CE6946319531,1304,542.57,07-05-2025,09-05-2025,Sell,HDFC Custodian,BRK002,Custodian
F2455F,CST316407,XA4085712172,912,80.3,02-01-2025,05-01-2025,Buy,Northern Trust,BRK001,Custodian
F9902N,CST456754,ZB5177828347,3434,361.42,26-04-2025,27-04-2025,Buy,Northern Trust,BRK004,Custodian
K5115V,CST372873,SG0098419080,5929,780.99,18-04-2025,19-04-2025,Buy,HDFC Custodian,BRK002,Custodian
T1359H,CST571312,UG7380732375,6672,61.82,06-04-2025,09-04-2025,Buy,State Street,BRK003,Custodian
L6574Q,CST660140,VS6981464345,6688,746.79,16-02-2025,17-02-2025,Buy,BNY Mellon,BRK003,Custodian
B6872V,CST118640,JU2337796864,3338,438.03,11-03-2025,12-03-2025,Buy,Northern Trust,BRK001,Custodian
T4601D,CST180788,YM8480948353,5487,588.67,13-03-2025,14-03-2025,Sell,BNY Mellon,BRK004,Custodian
M7834R,CST311669,US2821765233,6231,126.18,21-12-2024,22-12-2024,Buy,State Street,BRK003,Custodian
B6522X,CST948596,TO9853025147,9226,703.23,12-03-2025,13-03-2025,Buy,BNY Mellon,BRK001,Custodian
R5013X,CST309184,RR5473103489,9585,909.2,12-04-2025,15-04-2025,Buy,State Street,BRK002,Custodian
A7040M,CST369590,RM6118022159,7331,601.66,28-02-2025,03-03-2025,Buy,Northern Trust,BRK002,Custodian
G3776H,CST301856,JZ1696909318,449,699.75,16-06-2025,19-06-2025,Sell,State Street,BRK002,Custodian
W6198I,CST464795,GH4882469654,5736,956.33,06-05-2025,08-05-2025,Sell,State Street,BRK002,Custodian
T1353B,CST126109,GI4991168727,641,214.77,31-03-2025,01-04-2025,Sell,State Street,BRK004,Custodian
V6757J,CST875533,KN4483789634,3647,344.89,25-04-2025,27-04-2025,Buy,"Rogers, Moore and Coleman",BRK001,Custodian
P7682F,CST989117,AM0242267084,5435,970.89,25-02-2025,28-02-2025,Buy,State Street,BRK001,Custodian
V4268E,CST787227,RY1622018183,2482,964.27,25-05-2025,28-05-2025,Sell,"Weiss, Carrillo and Acevedo",BRK001,Custodian
K9756B,CST876865,ZO4906812800,7642,583.95,01-02-2025,03-02-2025,Buy,"Summers, Shepherd and Peterson",BRK001,Custodian
L7989U,CST607123,QP1839548358,4776,458.84,05-03-2025,08-03-2025,Buy,HDFC Custodian,BRK004,Custodian
N9566S,CST387179,EN5150924660,2793,638.21,20-03-2025,23-03-2025,Sell,BNY Mellon,BRK003,Custodian
R3251K,CST791598,MS0909746928,278,266.22,25-02-2025,26-02-2025,Buy,Delgado-Fischer,BRK003,Custodian
X9405U,CST372367,WM2858867771,1518,459.19,05-04-2025,08-04-2025,Sell,BNY Mellon,BRK002,Custodian
Z4068S,CST199063,ZL3653800436,4993,367.82,21-03-2025,22-03-2025,Sell,State Street,BRK002,Custodian
R3400I,CST205652,QU2534339098,4297,133.73,30-01-2025,02-02-2025,Sell,HDFC Custodian,BRK001,Custodian
R1817A,CST656933,VI1900790541,4281,328.97,26-02-2025,27-02-2025,Sell,Northern Trust,BRK003,Custodian
O2374M,CST509147,KN5573685861,6661,260.52,19-04-2025,21-04-2025,Sell,BNY Mellon,BRK004,Custodian
